Epoch,Raw_Loss,Smoothed_Loss
0.0,2.2263238430023193,2.226323843002319
0.25210084033613445,2.1991753578186035,2.2249664187431333
0.5042016806722689,2.1314356327056885,2.2202220082283017
0.7563025210084033,2.10172963142395,2.2139922976493835
1.0084033613445378,2.0309152603149414,2.204221868515015
1.2605042016806722,2.03660249710083,2.1947358012199403
1.5126050420168067,1.9008558988571167,2.17846240401268
1.7647058823529411,1.909414529800415,2.162616938352585
2.0168067226890756,1.816332459449768,2.1421173691749575
2.26890756302521,1.910562515258789,2.1263293027877808
2.5210084033613445,1.7958215475082397,2.104804188013077
2.773109243697479,1.7133644819259644,2.079156219959259
3.0252100840336134,1.6825615167617798,2.051968103647232
3.277310924369748,1.7292097806930542,2.027112400531769
3.5294117647058822,1.6061369180679321,1.9961030542850495
3.7815126050420167,1.5957162380218506,1.964572674036026
4.033613445378151,1.6054035425186157,1.933526659011841
4.285714285714286,1.5241838693618774,1.898419660329819
4.53781512605042,1.4279173612594604,1.858499336242676
4.7899159663865545,1.38946533203125,1.8166564106941225
5.042016806722689,1.4416396617889404,1.7774222016334533
5.294117647058823,1.3010352849960327,1.7325151979923246
5.546218487394958,1.2933220863342285,1.6906095206737517
5.798319327731092,1.2430700063705444,1.6476765394210815
6.050420168067227,1.1698577404022217,1.6046236634254456
6.302521008403361,1.1930363178253174,1.5624453544616699
6.554621848739496,1.2409907579421997,1.529452097415924
6.80672268907563,1.0049258470535278,1.4842276632785796
7.0588235294117645,1.0249489545822144,1.444658488035202
7.310924369747899,1.0790131092071533,1.4030810177326203
7.563025210084033,1.0314193964004517,1.3648609101772307
7.815126050420168,0.9154598712921143,1.3249656796455382
8.067226890756302,0.8795090913772583,1.2848130583763122
8.319327731092436,0.866275429725647,1.2416663408279418
8.571428571428571,0.8773052096366882,1.2052247554063795
8.823529411764707,0.888253927230835,1.1698516398668288
9.07563025210084,0.8529515266418457,1.1322290390729906
9.327731092436974,0.7470756769180298,1.093373629450798
9.579831932773109,0.7284712791442871,1.0584013253450393
9.831932773109244,0.7164861559867859,1.0247523665428162
10.084033613445378,0.7450555562973022,0.9899231612682343
10.336134453781511,0.6449617147445679,0.957119482755661
10.588235294117647,0.6149743795394897,0.9232020974159241
10.840336134453782,0.6145332455635071,0.8917752593755721
11.092436974789916,0.5653968453407288,0.8615522146224975
11.34453781512605,0.6024547815322876,0.832023137807846
11.596638655462185,0.4895433187484741,0.7944507658481598
11.84873949579832,0.6134875416755676,0.7748788505792618
12.100840336134453,0.5069290399551392,0.7489778548479079
12.352941176470587,0.49204137921333313,0.7196292683482169
12.605042016806722,0.5204851627349854,0.6940825566649437
12.857142857142858,0.5592060685157776,0.6762698665261269
13.109243697478991,0.4882999360561371,0.6567094087600709
13.361344537815125,0.543252170085907,0.6405582457780838
13.61344537815126,0.5004185438156128,0.6217139124870301
13.865546218487395,0.42393773794174194,0.5984981030225753
14.117647058823529,0.4693816602230072,0.5793196097016334
14.369747899159663,0.404582679271698,0.5621949598193169
14.621848739495798,0.4280092120170593,0.5471718564629555
14.873949579831933,0.43007412552833557,0.5328512549400329
15.126050420168067,0.4332418441772461,0.5172605693340302
15.3781512605042,0.3623810112476349,0.5031315341591835
15.630252100840336,0.3630509674549103,0.4905353635549545
15.882352941176471,0.41560232639312744,0.4805888175964355
16.134453781512605,0.34287530183792114,0.46946274042129515
16.386554621848738,0.2502463459968567,0.4518523186445236
16.63865546218487,0.39730408787727356,0.4472403571009636
16.89075630252101,0.3493918776512146,0.434035573899746
17.142857142857142,0.2710441052913666,0.4222413271665574
17.394957983193276,0.3655397891998291,0.4159162476658822
17.647058823529413,0.3361268639564514,0.40669833272695555
17.899159663865547,0.24708721041679382,0.39109238982200634
18.15126050420168,0.28842759132385254,0.38109877258539204
18.403361344537814,0.27219852805137634,0.3675460904836655
18.655462184873947,0.36914846301078796,0.3609825864434242
18.907563025210084,0.2921191155910492,0.35439165532588957
19.159663865546218,0.2847205400466919,0.3451585993170738
19.41176470588235,0.2912644147872925,0.33949268609285355
19.66386554621849,0.2853696644306183,0.3323607087135315
19.915966386554622,0.27111560106277466,0.3244127824902535
20.168067226890756,0.33638498187065125,0.3195699393749237
20.42016806722689,0.28085026144981384,0.31549340188503266
20.672268907563023,0.2643478512763977,0.31055824607610705
20.92436974789916,0.24345967173576355,0.3019511133432389
21.176470588235293,0.2904551327228546,0.2993301048874855
21.428571428571427,0.2181083858013153,0.2977232068777085
21.680672268907564,0.23524972796440125,0.2896204888820649
21.932773109243698,0.19551891088485718,0.281926840543747
22.18487394957983,0.269574910402298,0.28185338079929356
22.436974789915965,0.251914918422699,0.276172137260437
22.6890756302521,0.18419307470321655,0.26857544779777526
22.941176470588236,0.23699958622455597,0.2680710665881634
23.19327731092437,0.18894076347351074,0.2630967251956463
23.445378151260503,0.16991321742534637,0.2579824596643448
23.69747899159664,0.24827256798744202,0.2519386649131775
23.949579831932773,0.3085216283798218,0.25275879055261613
24.201680672268907,0.2071095108985901,0.24887823909521103
24.45378151260504,0.2198377400636673,0.24530690535902977
24.705882352941174,0.16627125442028046,0.2393519848585129
24.95798319327731,0.15514668822288513,0.23355353921651842
25.210084033613445,0.20859983563423157,0.22716428190469745
25.462184873949578,0.14552022516727448,0.22039778009057046
25.714285714285715,0.20302359759807587,0.21733156740665438
25.96638655462185,0.20984239876270294,0.21565070375800136
26.218487394957982,0.1664828062057495,0.20945208743214608
26.470588235294116,0.20134736597537994,0.20861403644084933
26.72268907563025,0.18491314351558685,0.20609720721840863
26.974789915966387,0.17415493726730347,0.20502900853753092
27.22689075630252,0.20871523022651672,0.20198602452874187
27.478991596638654,0.14170950651168823,0.1964757539331913
27.73109243697479,0.22157593071460724,0.19834489673376082
27.983193277310924,0.19519168138504028,0.19625450149178503
28.235294117647058,0.12437745928764343,0.19302633628249166
28.48739495798319,0.1316855102777481,0.19111495092511174
28.739495798319325,0.1616993546485901,0.18678629025816915
28.991596638655462,0.20061373710632324,0.18139089569449424
29.243697478991596,0.18857493996620178,0.18046416714787483
29.49579831932773,0.10426652431488037,0.17468560636043548
29.747899159663866,0.22003108263015747,0.17737359777092934
30.0,0.1643146425485611,0.17783199548721315
